"reaction_type","content_id","datetime","content_type","category","sentiment","score"
"like","e6193423-0d30-4439-884a-ea22fea68522","2020-11-29 19:24:00","video","dogs","positive",50
"like","1735c0ee-4834-4428-8e6c-014e8fd44bc5","2021-01-28 06:06:11","video","technology","positive",50
"like","5ac2552c-15a5-41ed-8d67-9c57bce74ebc","2021-01-24 07:19:35","video","travel","positive",50
"like","1735c0ee-4834-4428-8e6c-014e8fd44bc5","2021-02-26 05:07:45","video","technology","positive",50
"like","0ce7392d-5c20-4ffa-a42f-767f51e9b466","2021-03-07 20:34:17","GIF","travel","positive",50
"like","45dbce0a-dbd8-4c4d-a492-4f5b84850d5c","2021-01-26 21:53:31","video","dogs","positive",50
"like","1dec5263-8a54-43fb-bfbe-a388d2919e74","2021-03-04 19:02:24","GIF","food","positive",50
"like","70a9e79f-ca7b-48e1-b521-c1d16cb2e36d","2020-12-03 02:25:24","GIF","education","positive",50
"like","b07a2298-7c03-49b3-a0a6-c65333847598","2020-07-25 02:23:28","GIF","culture","positive",50
"like","4b6d1c04-e75d-4e96-b5f7-f49c4af8d89b","2020-07-02 08:49:47","audio","veganism","positive",50
"like","ab4c4756-1c50-4136-bad9-3216e01ffac2","2021-01-06 17:22:36","audio","fitness","positive",50
"like","7cb131be-2e2c-4c28-9e88-66cec9d34e4f","2021-04-04 12:19:27","photo","technology","positive",50
"like","7c2e209e-acea-4246-a32d-636e2f2cc2c1","2020-09-10 22:13:31","video","dogs","positive",50
"like","b13bec8c-4469-4cc8-8650-7057eb95d3ee","2020-11-28 09:30:40","GIF","travel","positive",50
"like","3926740f-e4f7-4229-9aad-e435149d0d2f","2020-12-08 01:56:51","photo","science","positive",50
"like","a739e02a-5d83-4e0e-b306-740652cf700a","2020-09-01 23:31:06","video","science","positive",50
"like","f1038e6c-5292-4e20-a866-675e1637d6b5","2021-02-06 01:15:35","GIF","soccer","positive",50
"like","01396602-c759-4a17-90f0-8f9b3ca11b30","2020-11-30 01:03:08","GIF","tennis","positive",50
"like","03ed0e2b-bd63-4079-8910-62c187526ca0","2020-10-30 13:34:47","audio","healthy eating","positive",50
"like","d347afb6-c092-4301-ba7d-4c59d10142cb","2020-09-14 06:27:46","photo","tennis","positive",50
"like","ab4c4756-1c50-4136-bad9-3216e01ffac2","2021-06-13 16:20:12","audio","fitness","positive",50
"like","457d54ed-e0bf-4574-80e3-561c1bbc4d3e","2020-12-04 17:23:01","GIF","science","positive",50
"like","baadf2d9-ab5b-458d-a3cf-37c39a69be50","2020-06-25 21:17:20","GIF","technology","positive",50
"like","3e64dfe3-e832-4352-a170-9806f64ac507","2020-11-23 03:46:26","audio","healthy eating","positive",50
"like","985f4b4f-de40-4a4e-a090-01e100be42e9","2021-01-05 12:31:26","GIF","travel","positive",50
"like","3a106d1f-3942-49d4-9358-417f33d760c6","2020-08-03 00:25:47","photo","fitness","positive",50
"like","f08bdab2-b888-484e-8fd9-919e6ed86c12","2020-09-21 05:01:12","audio","education","positive",50
"like","3e64dfe3-e832-4352-a170-9806f64ac507","2020-09-26 15:16:05","audio","healthy eating","positive",50
"like","edea43f3-1541-4e42-8419-d1cdf749025c","2021-01-27 15:42:53","photo","cooking","positive",50
"like","8866b759-c55c-4fd3-9753-8a69265c481e","2021-02-02 03:50:48","video","science","positive",50
"like","7fe36d94-8867-4719-9c62-60b077cf5973","2020-11-16 09:08:48","photo","travel","positive",50
"like","b2055111-9b7b-4a05-9f07-ac190a5391f0","2021-02-19 08:59:28","GIF","food","positive",50
"like","34f73132-fff6-4f01-a5ec-4b4b66461fc7","2021-03-31 13:59:44","photo","fitness","positive",50
"like","8866b759-c55c-4fd3-9753-8a69265c481e","2020-10-07 14:51:41","video","science","positive",50
"like","e8d62710-7e3a-4bef-b6da-edaaed70c401","2021-01-18 06:58:31","photo","healthy eating","positive",50
"like","7c47e333-da29-4be9-8156-2e5f75a991e1","2021-01-28 13:50:48","video","dogs","positive",50
"like","3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-09-17 10:44:49","GIF","science","positive",50
"like","88cbf75c-79f0-42cb-8733-af670f39d6e0","2020-11-05 09:48:11","audio","animals","positive",50
"like","86346263-02db-4020-a216-9e54f502f643","2020-10-16 02:23:42","GIF","travel","positive",50
"like","f783f128-6f66-4ef3-a190-5afc29d17012","2020-07-11 21:00:53","GIF","tennis","positive",50
"like","ec69ad7c-c57b-4d10-ad0f-930ff10bf687","2020-08-27 16:25:38","video","science","positive",50
"like","8bcb980c-6f36-484d-974f-30b3e8fcc251","2020-07-09 03:42:31","photo","travel","positive",50
"like","497da46d-d5d5-45b0-827a-f2b75d7bf4c2","2021-03-14 21:28:50","photo","culture","positive",50
"like","b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc","2021-03-26 00:41:18","audio","studying","positive",50
"like","9bc09268-79e8-4402-ba22-ffd1e45fa66d","2020-10-13 13:28:50","GIF","travel","positive",50
"like","bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c","2020-12-27 04:25:00","GIF","culture","positive",50
"like","b6c24086-becf-4615-801e-c3c298a8d4e2","2021-02-12 22:15:57","photo","travel","positive",50
"like","b9bfb48f-a6b6-4c15-869a-1acceea04fca","2021-05-11 11:17:13","video","soccer","positive",50
"like","4478d98e-43e8-4dc0-884d-c1115aa8b970","2020-12-26 18:29:27","audio","animals","positive",50
"like","888660b0-7dd8-4983-858a-101cd03d392b","2021-04-06 19:22:01","video","science","positive",50
"like","42afb980-6f27-40d3-962e-bff8eada090f","2021-06-07 04:35:23","GIF","culture","positive",50
"like","0289b7bc-bc95-4f1d-83fe-9ca662194158","2020-11-13 07:30:46","audio","tennis","positive",50
"like","fd060448-7b3e-4626-b3ca-44bfe764e26f","2020-07-03 21:24:17","photo","cooking","positive",50
"like","846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4","2020-12-15 10:53:34","audio","culture","positive",50
"like","efda0319-e547-484a-84b5-c5041a57502c","2020-08-22 21:15:23","photo","dogs","positive",50
"like","258bb775-3c35-4eec-90f3-8b75a52e466a","2020-12-05 13:29:54","photo","education","positive",50
"like","42d062ec-2107-4fbe-9a77-2e00c67a7d63","2020-11-13 15:31:38","GIF","culture","positive",50
"like","7c4f0389-01a5-4ea8-a643-83414441fe81","2020-11-11 02:13:04","video","tennis","positive",50
"like","afe1fed5-5639-45c7-89f8-ce9d1078c910","2020-12-28 13:37:24","audio","cooking","positive",50
"like","5b379d75-649b-426f-b420-4e0b6e4a0e3d","2021-03-26 06:32:56","video","soccer","positive",50
"like","ef1ed168-7433-4233-ade8-95070d70a382","2020-07-22 11:04:56","audio","travel","positive",50
"like","fbd8f70d-d62d-42e8-9508-9f5815ab578c","2020-11-25 02:12:59","video","education","positive",50
"like","839d117b-c764-4930-99f2-a6e4d1b47790","2021-05-13 02:38:21","GIF","cooking","positive",50
"like","73ef953a-5bda-4532-bcd5-85a2cb61b803","2020-08-03 07:13:32","photo","studying","positive",50
"like","d39b0a7e-ce14-4ad4-aa9f-5aefc827f9e6","2021-02-22 14:35:47","photo","veganism","positive",50
"like","88d65e30-7ca0-4f32-a020-45c4cb3d9632","2020-12-14 18:02:53","audio","travel","positive",50
"like","22cdf77b-00c8-41c3-ad59-333c3e751e2c","2020-12-28 19:20:28","audio","fitness","positive",50
"like","c9082d3b-6f2b-4057-a0b8-3538a247982a","2020-09-13 20:38:23","GIF","healthy eating","positive",50
"like","e6b61eab-6879-4618-b189-476f27f02fdd","2020-09-01 02:08:36","audio","science","positive",50
"like","fd0a3090-6b89-4c4e-9192-1aa4db213a3e","2020-08-03 01:13:13","GIF","cooking","positive",50
"like","77b49477-2f3c-455a-b8f1-09ec2e553174","2021-01-03 14:51:00","video","cooking","positive",50
"like","cebae43b-4f77-4689-86e0-66fb107d5eef","2021-03-29 10:32:13","GIF","culture","positive",50
"like","2ceee25a-8461-4409-ab41-7a72d97d722d","2020-12-16 19:21:13","photo","animals","positive",50
"like","18cb1ce7-fb66-4a56-8042-e38c9593ade1","2021-03-25 19:29:02","photo","animals","positive",50
"like","a8d3e5b8-7838-477c-82ce-4c90029e56ce","2020-10-17 00:40:19","photo","public speaking","positive",50
"like","1987b43d-bcb9-4ab0-8634-ef3623928e94","2021-04-26 19:21:41","photo","education","positive",50
"like","a8d3e5b8-7838-477c-82ce-4c90029e56ce","2020-12-18 00:12:14","photo","public speaking","positive",50
"like","3c6354b3-7e8a-4d8c-bb80-33f17c17bd32","2020-08-27 16:34:25","audio","cooking","positive",50
"like","56b0b1ab-a07c-4379-b699-80ccc8689c85","2021-05-23 23:28:17","video","culture","positive",50
"like","bcd3702f-c27e-48ce-889b-63f765f498ef","2021-05-05 00:07:09","GIF","education","positive",50
"like","e17bade2-3175-49eb-92f4-7f2eac74147a","2020-06-21 07:19:13","GIF","soccer","positive",50
"like","9a5951a5-a36f-404e-a746-f6023c160fc0","2021-04-21 10:16:16","GIF","science","positive",50
"like","e6b61eab-6879-4618-b189-476f27f02fdd","2021-05-16 08:49:00","audio","science","positive",50
"like","b7983f99-c4c7-455b-a120-b144101449ad","2021-01-06 16:05:53","audio","dogs","positive",50
"like","02664d35-87cf-46a6-a80b-78fbc9ac8b2f","2021-05-16 10:01:00","GIF","science","positive",50
"like","0adb9a94-210a-4e84-bca1-13db9452ff0e","2020-12-17 18:04:22","video","healthy eating","positive",50
"like","dd2f8912-9b97-40cb-ac5f-215f98d4d733","2021-03-08 09:29:36","GIF","fitness","positive",50
"like","b3c0379a-b71a-4f6f-9fde-ceb636739633","2020-12-21 18:14:26","video","culture","positive",50
"like","e221de96-8536-4782-8281-f9cda62f3c81","2021-01-11 04:59:28","photo","food","positive",50
"like","a3e93c2d-7fb4-4881-994d-ee20ad564924","2021-02-12 06:38:20","video","public speaking","positive",50
"like","25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad","2021-03-15 20:57:30","photo","veganism","positive",50
"like","eec5dae8-e4d0-4b15-80a9-ac55352cb5ca","2020-11-22 19:32:52","GIF","cooking","positive",50
"like","b7983f99-c4c7-455b-a120-b144101449ad","2020-12-31 18:15:01","audio","dogs","positive",50
"like","7df4b13f-c41a-4c81-88fb-213a6a96acc5","2020-07-29 23:06:32","audio","culture","positive",50
"like","1e773c55-ec7e-47f2-916d-98d0b778a048","2020-12-08 08:15:10","photo","food","positive",50
"like","26ea4466-0d88-482a-afab-e502beb4a316","2021-04-11 07:36:56","video","fitness","positive",50
"like","7913b30d-19fd-4900-8a68-ce141192b3ec","2020-10-12 06:49:03","audio","cooking","positive",50
"like","088e2e43-61a8-475f-a3e6-061f626b0f16","2021-05-26 02:33:11","photo","veganism","positive",50
"like","e96d9fcb-b5be-4382-b809-6315dbe6f89a","2021-01-24 04:42:13","photo","tennis","positive",50
"like","ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1","2021-02-24 01:15:28","GIF","education","positive",50
"like","3fc1f583-ce7e-4cfe-b891-d16976953fda","2020-07-21 06:17:54","GIF","science","positive",50
"like","27ec2b21-a749-4181-b182-150a174fc277","2021-05-18 03:15:30","GIF","animals","positive",50
"like","1b7d1f70-21dd-483b-b395-e15f4c2368f1","2020-06-19 02:19:05","photo","animals","positive",50
"like","57a8bb62-a264-42d4-a1b0-6e4c0f859a5e","2020-10-24 08:31:46","audio","cooking","positive",50
"like","2f5dd79a-8884-4086-ab6f-00b3bea9d366","2020-09-30 17:43:28","photo","cooking","positive",50
"like","7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f","2021-04-28 13:43:48","audio","animals","positive",50
"like","0c91753a-0bb4-4b77-a919-96c2f998ad91","2021-05-24 20:06:37","GIF","fitness","positive",50
"like","3af75639-bdaf-4461-b630-d212e7fb4f30","2020-06-24 06:42:05","audio","education","positive",50
"like","c9b2829f-278c-4acd-a895-cf0bd337d36f","2020-09-21 06:26:06","video","fitness","positive",50
"like","02c9f76b-f9cc-48c5-aedf-73f37c637a71","2021-04-22 22:40:59","photo","veganism","positive",50
"like","4d510edc-7c08-4524-a14d-f36f3b710020","2021-02-14 01:02:09","GIF","fitness","positive",50
"like","14ebfb59-8d36-4857-b8e2-b6d2fb3b243d","2021-02-19 01:47:48","GIF","studying","positive",50
"like","4b582733-141e-488f-8d02-3c4b149815a5","2020-06-26 02:56:06","photo","fitness","positive",50
"like","b0fbee80-d1fe-4be5-9a32-47f61e395669","2020-07-12 22:27:36","photo","dogs","positive",50
"like","fdca8d15-966b-4825-8133-1fafc5c1f9fc","2020-10-16 15:37:47","video","dogs","positive",50
"like","89cb4504-fccd-40f4-945e-410f74ee4735","2021-01-11 05:58:23","photo","animals","positive",50
"like","5fefd228-c550-4023-b767-ec8aa62de850","2020-12-20 18:32:04","video","cooking","positive",50
"like","d029d393-b80b-4a56-9450-7645ee42da07","2020-09-10 17:14:41","video","healthy eating","positive",50
"like","0c042b6c-725e-4591-a666-cf32c5ec7cc8","2021-04-14 12:18:36","audio","public speaking","positive",50
"like","83d08b29-6cdc-436c-89a6-20c3d60f7e73","2020-09-14 06:32:28","GIF","soccer","positive",50
"like","e6193423-0d30-4439-884a-ea22fea68522","2020-10-27 17:20:07","video","dogs","positive",50
"like","ef99fd68-74fb-4c72-bc70-742ebca14499","2020-10-21 03:47:54","video","soccer","positive",50
"like","c13e7406-c610-4721-b80d-2b5ad533e90a","2020-11-17 12:59:38","GIF","cooking","positive",50
"like","4c009116-c94a-4633-83fb-956565358565","2020-10-30 09:51:42","photo","soccer","positive",50
"like","18a07663-ba3c-4ff9-94d3-bd533aa853c2","2021-01-21 15:36:29","audio","veganism","positive",50
"like","b467bf5d-1bcd-4c52-a667-6b88269ad02a","2020-07-08 18:53:29","video","dogs","positive",50
"like","f0eb58d4-5e4e-4dd6-bbd9-853492b2e45a","2020-06-21 20:49:14","audio","tennis","positive",50
"like","5118e9c5-1377-4cc5-a486-65b35b7b7b76","2021-01-09 16:37:02","GIF","science","positive",50
"like","74718bbf-e5a3-442f-8ca2-4a3428757fc1","2020-11-16 16:06:27","video","dogs","positive",50
"like","6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c","2020-07-07 05:42:21","GIF","food","positive",50
"like","7bbce877-eb47-4ad3-9a57-7ec4a0190f1b","2020-08-04 12:09:39","photo","travel","positive",50
"like","3b436c19-72fe-429a-80dd-88d24ef549d1","2021-04-19 09:43:38","video","soccer","positive",50
"like","9b3a6d30-48e8-476c-82be-9031524bd04d","2020-08-11 12:01:55","video","food","positive",50
"like","3b436c19-72fe-429a-80dd-88d24ef549d1","2021-01-06 18:51:16","video","soccer","positive",50
"like","7c2e209e-acea-4246-a32d-636e2f2cc2c1","2021-03-30 06:03:50","video","dogs","positive",50
"like","962e5969-cd65-4670-a2ae-b0266908426b","2020-09-11 14:54:49","GIF","studying","positive",50
"like","c2373565-f5f1-415f-9786-49ff558c7739","2020-06-24 00:51:28","GIF","soccer","positive",50
"like","962e5969-cd65-4670-a2ae-b0266908426b","2020-11-21 12:06:55","GIF","studying","positive",50
"like","140a5163-66d8-4a11-8d4e-a670483bb852","2020-07-17 17:08:22","photo","science","positive",50
"like","5ac2552c-15a5-41ed-8d67-9c57bce74ebc","2021-05-11 14:50:07","video","travel","positive",50
"like","cad48d10-3ad3-4bf0-bee5-330783eb8532","2021-03-25 22:04:32","photo","soccer","positive",50
"like","02fa1c4f-722d-46d2-a85e-e5b136b5f3bc","2021-01-01 01:06:11","video","cooking","positive",50
"like","4bdd31e0-2f59-4262-bcbe-546678a3d203","2020-08-01 05:27:20","photo","healthy eating","positive",50
"like","2d10f5b0-c590-429f-8b68-52c239617d26","2020-11-10 17:55:07","GIF","technology","positive",50
"like","33696f53-ab7b-4f3e-b3a4-e0e82990339c","2021-02-25 13:27:56","photo","fitness","positive",50
"like","f98dde71-ce1d-4f6c-bb05-ae05779d2207","2021-03-11 14:45:36","GIF","soccer","positive",50
"like","a861f7e7-b2f5-4d86-966c-7503c8faaeca","2021-04-17 12:00:11","GIF","animals","positive",50
"like","b1c49557-0623-4fb2-8f22-1453286fedad","2020-12-28 11:23:21","video","healthy eating","positive",50
"like","6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910","2020-07-17 02:12:41","GIF","soccer","positive",50
"like","0289b7bc-bc95-4f1d-83fe-9ca662194158","2020-08-31 03:08:06","audio","tennis","positive",50
"like","c892a472-bf81-4946-83c0-d3697ba65b95","2020-10-05 01:27:17","photo","soccer","positive",50
"like","37c5a8aa-d239-4b94-ae68-2754825d36ff","2021-05-05 05:32:13","photo","public speaking","positive",50
"like","4e4c9690-c013-4ee7-9e66-943d8cbd27b7","2020-12-02 01:36:50","GIF","culture","positive",50
"like","693b5f91-52b1-4464-916c-91adccbec996","2020-11-30 08:06:47","photo","culture","positive",50
"like","efda0319-e547-484a-84b5-c5041a57502c","2020-10-08 23:31:18","photo","dogs","positive",50
"like","496645a7-64f7-4c56-94f5-a71671cb262e","2020-11-14 06:06:44","GIF","dogs","positive",50
"like","990f1598-4dbb-403c-a5b2-48de2c30b1ca","2020-06-18 19:31:19","audio","food","positive",50
"like","2eb32cf2-da20-4b27-b4b6-c91716f528a5","2021-05-09 21:05:45","audio","veganism","positive",50
"like","1cd59d79-a2ca-4a99-92aa-2775117c4589","2020-12-11 18:05:21","audio","science","positive",50
"like","80bf3ac3-e94e-44cf-81ef-345a8326802c","2020-12-14 13:59:16","photo","veganism","positive",50
"like","c61b7ef6-d7ab-41fc-aebc-dc16f256957f","2021-02-11 13:20:19","GIF","cooking","positive",50
"like","435007a5-6261-4d8b-b0a4-55fdc189754b","2020-07-03 04:51:31","audio","veganism","positive",50
"like","845fe8d4-bffc-485f-ae96-fd8fe9ea013d","2021-04-27 07:41:43","audio","education","positive",50
"like","2cbbdbf6-b34e-4fbb-bdc6-904e61f91ce7","2020-07-10 04:39:38","photo","animals","positive",50
"like","e4127cae-c2e9-4321-919a-be6d11636808","2020-07-27 13:58:06","audio","science","positive",50
"like","10baeb43-5bb2-49df-9644-f91a3c77725a","2020-12-03 01:31:32","photo","food","positive",50
"like","23a1f257-2f17-4e67-aec1-626c77d73216","2021-03-30 07:18:03","GIF","studying","positive",50
"like","03344240-df23-421d-b0e3-4fac72fe6cd8","2021-03-06 11:44:47","video","fitness","positive",50
"like","45630f5a-78c1-46a1-bdc7-79cd11bb3c13","2021-01-20 08:24:11","photo","travel","positive",50
"like","71246f1e-0b64-4922-a6ae-c86c446837be","2020-11-07 13:22:14","video","healthy eating","positive",50
"like","05776481-7b58-46d8-abf6-bf4de7831287","2021-04-18 20:49:20","audio","travel","positive",50
"like","aa6c9668-7455-4a4c-9915-f7d4cb56c8c6","2020-09-23 18:25:46","photo","animals","positive",50
"like","ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44","2020-08-29 14:26:09","GIF","soccer","positive",50
"like","d624685f-99a7-4aee-902b-283f5cf85ada","2021-03-18 02:34:03","photo","studying","positive",50
"like","037189e3-18c0-4f6c-a8cc-d6b86d679891","2020-10-12 05:40:35","GIF","food","positive",50
"like","c8b044a9-8427-4b41-bc61-7b549ab1626c","2020-08-06 04:10:32","photo","studying","positive",50
"like","1429467d-e8a2-4292-bd46-921e8bd87b30","2021-05-07 19:21:34","video","public speaking","positive",50
"like","00d0cdf9-5919-4102-bf84-ebde253c3cd2","2021-01-15 20:06:38","audio","healthy eating","positive",50
"like","0d5eb9fd-879d-4716-aebc-840f7b1b7e9f","2021-04-16 23:24:57","GIF","dogs","positive",50
"like","9a517a10-7dd2-4a30-b67a-925569d9ed84","2020-08-19 00:37:35","audio","science","positive",50
"like","e96d9fcb-b5be-4382-b809-6315dbe6f89a","2020-09-18 13:11:43","photo","tennis","positive",50
"like","1287b5c5-604b-462b-bf77-e64a8e89739e","2020-11-28 12:01:02","photo","studying","positive",50
"like","9c8be342-6cff-4d80-bf94-fd0fd8ccd845","2020-12-07 12:21:21","video","dogs","positive",50
"like","e4306fd4-391c-4016-8b5f-98594bb647a0","2021-05-07 16:28:27","audio","healthy eating","positive",50
"like","d4813cf8-87d5-421e-81f7-c5d43c25c62a","2021-03-31 15:41:47","GIF","technology","positive",50
"like","24231380-c9a7-4b07-bd51-c9bd5c49cb7c","2020-09-19 16:15:14","photo","cooking","positive",50
"like","8b08e78c-4798-463a-b868-a0dc9fde777f","2021-05-01 14:45:16","GIF","public speaking","positive",50
"like","efffd88f-7ddb-4579-bbf2-e3d248c122b4","2020-07-14 19:53:02","video","tennis","positive",50
"like","74989207-b147-4a13-89b8-f0d868dfdf4a","2021-04-08 06:36:58","audio","science","positive",50
"like","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","2020-07-24 12:42:07","photo","animals","positive",50
"like","ff883828-a610-492d-8635-8a777eaad25f","2021-06-07 17:04:06","photo","education","positive",50
"like","343362dd-20e1-4b98-ad23-e3d8d497f98e","2020-10-19 04:20:35","video","travel","positive",50
"like","a7a7c909-15cb-4719-835b-cc9f835feb50","2020-08-10 16:50:26","GIF","animals","positive",50
"like","6547f69d-891d-4e1c-bd69-fc8735b8fca8","2020-12-16 22:29:58","video","science","positive",50
